474.165202	65.200000	0.000030	2205134.121104
474.125207	66.800000	0.000034	1962518.998370
474.124824	62.800000	0.000031	2039011.528991
474.125145	57.200000	0.000031	1861316.868681
474.127967	70.800000	0.000033	2132166.722848
474.128823	62.600000	0.000030	2063824.561862
474.129377	73.000000	0.000030	2418130.459932
474.128509	71.200000	0.000030	2386226.256973
474.131368	80.600000	0.000030	2647246.031063
474.132409	81.800000	0.000030	2748488.159228
474.133617	77.600000	0.000030	2562724.771830
474.134671	71.800000	0.000030	2418135.599132
474.135421	70.000000	0.000030	2327978.582956
474.136634	77.400000	0.000030	2589173.950156
474.137460	80.400000	0.000029	2740261.484743
474.138383	86.000000	0.000030	2847097.362089
474.139510	118.000000	0.000030	3896737.489260
474.140819	138.600000	0.000032	4373124.668912
474.141739	182.800000	0.000029	6203536.550533
474.143005	187.200000	0.000029	6372225.742581
474.141998	157.400000	0.000032	4915249.032886
474.144944	134.400000	0.000029	4602644.052075
474.145690	108.200000	0.000030	3630570.042117
474.146695	96.400000	0.000032	3028629.337490
474.147661	89.600000	0.000030	2997693.886198
474.148926	87.200000	0.000033	2639323.804757
474.149993	84.000000	0.000030	2784303.817968
474.151046	84.400000	0.000029	2861883.341340
474.151753	101.000000	0.000029	3472498.440433
474.153150	111.600000	0.000030	3670828.916292
474.153587	146.600000	0.000029	5089800.014574
474.155005	187.200000	0.000030	6345746.557099
474.155950	193.600000	0.000030	6472721.792842
474.156728	146.800000	0.000030	4893652.237820
474.156205	130.600000	0.000030	4386128.333808
474.159444	111.200000	0.000030	3692792.263121
474.160191	88.600000	0.000028	3163077.302708
474.160755	76.000000	0.000029	2610944.648034
474.161859	70.000000	0.000029	2450315.012609
474.162895	62.400000	0.000030	2097830.932304
474.163758	69.600000	0.000029	2409867.993941
474.165212	59.600000	0.000030	2012452.718535
474.165636	60.600000	0.000030	2038613.952649
474.166592	67.200000	0.000030	2262987.882133
474.167673	68.000000	0.000030	2231562.868357
474.169042	74.000000	0.000030	2469888.099727
474.169823	73.200000	0.000029	2506258.422588
474.171015	71.400000	0.000030	2398282.108876
474.171433	68.800000	0.000029	2375164.893736
474.172700	67.600000	0.000029	2302778.711429
474.173753	69.800000	0.000030	2334511.422672
