474.164976	18.600000	0.000022	838608.373327
474.065625	45.200000	0.000021	2182981.796819
474.066442	34.200000	0.000027	1257099.698442
474.066996	56.800000	0.000032	1762052.311317
474.068253	52.000000	0.000033	1599008.224251
474.068955	34.400000	0.000032	1085091.948189
474.068961	34.000000	0.000034	1000238.230858
474.071110	44.000000	0.000031	1429984.149376
474.071839	50.000000	0.000032	1564442.355134
474.073090	53.000000	0.000030	1738335.375227
474.074157	66.000000	0.000031	2124072.561652
474.075106	54.400000	0.000031	1753836.667544
474.076198	43.000000	0.000030	1426903.439604
474.077182	47.400000	0.000031	1512988.630100
474.078107	40.600000	0.000031	1320764.208094
474.079151	45.400000	0.000031	1470579.222804
474.079916	40.600000	0.000031	1301207.698940
474.081782	41.200000	0.000031	1345832.569083
474.082168	50.600000	0.000031	1641948.168880
474.082867	45.600000	0.000030	1506870.841665
474.084157	40.200000	0.000030	1333706.341621
474.085279	39.200000	0.000031	1277483.334888
474.085886	35.800000	0.000031	1146694.452888
474.087114	36.000000	0.000031	1149981.004294
474.088032	37.400000	0.000031	1216418.225047
474.089065	37.400000	0.000031	1207814.244778
474.090339	48.800000	0.000031	1582859.638997
474.090903	47.000000	0.000031	1507270.549961
474.092085	45.000000	0.000031	1472561.593824
474.093498	41.200000	0.000031	1335244.666070
474.094063	45.000000	0.000031	1438301.015325
474.095334	42.000000	0.000031	1352969.675311
474.096267	41.200000	0.000031	1350062.055373
474.097614	40.200000	0.000030	1331161.601681
474.098692	38.800000	0.000030	1274093.273740
474.099261	41.000000	0.000030	1347741.341727
474.100321	42.800000	0.000031	1390668.142184
474.101415	34.600000	0.000031	1126758.204004
474.102293	39.200000	0.000031	1280816.370968
474.103065	35.600000	0.000030	1183524.643077
474.104487	39.400000	0.000030	1295798.806913
474.105163	35.600000	0.000031	1159656.982625
474.106425	39.000000	0.000031	1275244.154367
474.107216	38.600000	0.000031	1255327.980699
474.107820	37.000000	0.000031	1193909.193773
474.109299	44.600000	0.000031	1435440.450680
474.110050	54.200000	0.000030	1798143.304481
474.111406	63.800000	0.000031	2061253.104220
474.112070	60.800000	0.000030	2004204.004895
474.113276	58.800000	0.000031	1888296.070684
474.114350	53.200000	0.000031	1739223.725174
474.114024	46.200000	0.000030	1537099.827201
474.115992	44.200000	0.000031	1434795.554995
474.116770	43.000000	0.000030	1431947.102661
474.117639	37.400000	0.000030	1234765.445772
474.119051	37.200000	0.000030	1234252.334142
474.120094	25.800000	0.000030	856899.877347
474.121448	25.600000	0.000030	841886.647804
474.122287	27.400000	0.000029	930689.943825
474.123210	33.000000	0.000031	1061758.711860
474.124210	29.800000	0.000031	975517.982674
474.124458	23.000000	0.000030	775395.347404
474.126494	27.200000	0.000031	878590.854847
474.126988	33.000000	0.000031	1078304.625945
474.128341	32.400000	0.000031	1049775.067321
474.129302	34.400000	0.000031	1104993.958780
474.129751	32.400000	0.000031	1035061.069400
474.130208	30.000000	0.000030	993406.711640
474.132108	33.400000	0.000030	1104357.345730
474.130586	31.600000	0.000031	1035551.924891
474.134143	25.000000	0.000030	824969.238960
474.135061	26.400000	0.000030	875075.493409
474.136135	26.600000	0.000030	879358.725600
474.137445	26.200000	0.000030	860909.393478
474.137899	32.800000	0.000031	1049612.229914
474.138863	39.400000	0.000031	1288177.641475
474.140285	41.800000	0.000030	1395075.572617
474.140991	45.600000	0.000030	1527822.155911
474.142034	66.600000	0.000031	2137164.174144
474.142468	74.200000	0.000031	2386137.841931
474.143764	67.600000	0.000031	2213297.440799
474.144860	49.800000	0.000031	1613825.889025
474.146200	43.000000	0.000031	1380936.344993
474.147110	44.200000	0.000031	1432063.975725
474.147772	42.000000	0.000032	1333140.886194
474.148790	40.000000	0.000030	1324141.327212
474.149950	44.000000	0.000030	1450371.706265
474.150994	46.400000	0.000031	1502915.791542
474.152191	42.200000	0.000030	1425386.819111
474.153064	54.200000	0.000030	1785909.780230
474.154085	56.800000	0.000030	1873595.716695
474.155208	88.000000	0.000031	2817586.729602
474.156178	82.800000	0.000031	2701196.564150
474.157623	69.400000	0.000031	2224047.987582
474.158260	55.200000	0.000030	1836933.933160
474.159277	48.400000	0.000030	1617255.243950
474.160319	49.800000	0.000031	1603086.686373
474.161351	36.600000	0.000030	1225693.722403
474.162062	25.400000	0.000031	831135.080030
474.162548	20.600000	0.000030	690692.963912
474.163850	20.200000	0.000030	677041.029145
