474.186651	8.100000	0.000010	816566.485078
474.187466	8.600000	0.000010	829635.813458
474.188495	8.100000	0.000011	736663.072186
474.189351	6.200000	0.000011	556191.911644
474.190420	7.500000	0.000010	764901.645191
474.191309	6.500000	0.000012	564868.546112
474.192117	8.100000	0.000011	734729.471630
474.193483	8.000000	0.000011	747993.807725
474.194203	10.100000	0.000011	933879.548862
474.195528	9.000000	0.000010	908446.632408
474.196218	10.000000	0.000011	923456.092237
474.197412	11.000000	0.000011	1000840.691532
474.198326	9.200000	0.000011	813678.085264
474.198975	11.400000	0.000010	1102892.741770
474.200577	9.000000	0.000011	800035.832218
474.201266	11.900000	0.000012	980625.394610
474.202363	11.100000	0.000011	974356.282251
474.203308	14.800000	0.000012	1264446.479590
474.204338	14.200000	0.000012	1178206.393206
474.205607	13.500000	0.000012	1135866.192422
474.206233	16.900000	0.000013	1283370.410421
474.207345	14.700000	0.000012	1205361.142944
474.208472	8.900000	0.000013	670228.321123
474.209648	12.500000	0.000014	907521.423391
474.210728	13.000000	0.000013	993714.249811
474.211663	14.300000	0.000013	1085774.939818
474.212167	10.800000	0.000015	736443.018987
474.213383	11.400000	0.000014	803308.074231
474.214473	13.200000	0.000014	949052.995279
474.215385	16.300000	0.000014	1155002.950622
474.216509	19.000000	0.000013	1419353.859669
474.217270	23.600000	0.000014	1641674.461179
474.218226	22.600000	0.000013	1677065.680980
474.219398	35.500000	0.000013	2777733.595848
474.220115	35.600000	0.000014	2534672.825849
474.221437	29.900000	0.000014	2192062.930886
474.222456	33.000000	0.000014	2294104.350956
474.223561	21.500000	0.000014	1512738.770951
474.224562	17.400000	0.000014	1273119.194849
474.225472	14.800000	0.000014	1043889.543313
474.226659	13.900000	0.000014	968574.901521
474.227591	13.600000	0.000014	1001556.260536
474.228170	10.200000	0.000015	691684.764452
474.229359	10.400000	0.000014	719429.282385
474.230486	9.900000	0.000014	688289.584607
474.231088	10.900000	0.000015	723249.937965
474.232457	11.700000	0.000016	742010.443926
474.233148	10.700000	0.000013	817540.082488
474.234369	11.600000	0.000014	823069.080292
474.235390	11.000000	0.000013	835474.115370
474.236438	11.800000	0.000013	885812.116454
474.237531	12.300000	0.000014	907739.617206
474.238406	12.900000	0.000014	921035.825963
474.239484	12.700000	0.000013	990491.323706
474.240555	14.400000	0.000013	1085408.866538
474.241497	10.900000	0.000013	863627.815836
474.242658	9.800000	0.000013	745117.250214
474.243082	11.700000	0.000012	950701.198474
474.244307	11.600000	0.000012	952132.080533
474.245339	11.400000	0.000013	900522.213693
474.246703	9.600000	0.000012	781640.292310
474.247319	9.100000	0.000010	892739.184349
474.248558	10.100000	0.000012	855407.668374
474.249348	8.100000	0.000011	716674.364664
474.250408	9.200000	0.000011	856067.634997
474.251489	11.000000	0.000010	1063192.603659
474.252660	6.900000	0.000009	792307.480092
474.253481	8.700000	0.000010	874800.170880
474.254488	10.300000	0.000009	1097824.555457
474.255576	9.600000	0.000010	969816.883146
474.256597	10.100000	0.000008	1215673.054992
474.257487	9.000000	0.000006	1485922.629049
474.258414	8.300000	0.000008	1011605.235508
474.259024	7.600000	0.000007	1141150.871765
474.260080	7.200000	0.000005	1596891.178464
474.261227	8.000000	0.000003	2525913.887327
474.262583	7.400000	0.000004	1916351.445845
474.263669	7.700000	0.000003	2569460.158056
474.264183	8.500000	0.000002	4471220.932550
474.265485	8.100000	0.000001	8685756.318770
