474.060152	1.900000	0.000015	123882.195759
474.060784	2.100000	0.000015	139270.304382
474.061382	2.300000	0.000014	159530.752285
474.062414	3.200000	0.000015	216300.429228
474.063320	3.400000	0.000016	211053.133422
474.064141	3.100000	0.000015	204375.205178
474.065068	5.100000	0.000016	313519.772134
474.066100	6.800000	0.000016	427211.948728
474.067026	6.900000	0.000017	410597.336128
474.068007	7.700000	0.000016	481140.311491
474.069375	10.500000	0.000016	639165.792267
474.070081	5.700000	0.000018	325034.537019
474.071139	5.900000	0.000016	375998.524334
474.072174	16.300000	0.000017	966160.804107
474.073341	26.900000	0.000017	1550656.841180
474.074171	26.600000	0.000017	1591751.199300
474.075076	142.600000	0.000017	8538075.209304
474.076237	132.200000	0.000018	7392378.805263
474.077382	108.900000	0.000017	6234241.152195
474.077805	76.600000	0.000019	4019771.509031
474.079064	49.800000	0.000016	3090248.036670
474.080175	34.800000	0.000016	2205261.749465
474.081164	25.100000	0.000015	1693988.258448
474.081998	17.900000	0.000016	1109125.657267
474.083221	13.600000	0.000015	932597.185501
474.083936	10.500000	0.000015	697671.544012
474.085012	9.000000	0.000015	590498.983549
474.086149	7.900000	0.000016	480519.002902
474.086946	8.700000	0.000015	563648.582298
474.088214	6.400000	0.000016	394164.466736
474.089196	4.000000	0.000014	295921.386497
474.090289	5.400000	0.000014	398737.671789
474.091270	6.700000	0.000014	470454.082772
474.091991	7.100000	0.000014	518468.115447
474.092932	7.900000	0.000014	576949.920096
474.093985	8.900000	0.000014	650419.168942
474.095094	8.400000	0.000014	607966.628096
474.096180	7.000000	0.000013	522714.412154
474.096925	5.800000	0.000014	419441.395947
474.098013	4.000000	0.000013	316766.086027
474.098835	5.000000	0.000012	414758.160072
474.099793	5.100000	0.000012	418585.860643
474.100824	5.000000	0.000012	427019.452602
474.102029	3.600000	0.000012	308394.910422
474.103106	4.800000	0.000012	412055.652962
474.103901	3.000000	0.000011	268006.809106
474.104778	2.700000	0.000010	273380.883424
474.105862	2.500000	0.000010	250484.308530
474.107069	2.500000	0.000011	227375.289729
474.107492	3.400000	0.000009	371840.916335
474.109029	3.900000	0.000010	393256.055980
474.110057	5.600000	0.000009	624175.890853
474.110962	5.900000	0.000008	696207.438018
474.111951	6.200000	0.000008	810881.980197
474.112796	5.500000	0.000007	817229.698609
474.113632	5.900000	0.000007	903617.616710
474.115050	5.700000	0.000010	573529.990324
474.115890	2.800000	0.000006	451359.461430
474.116910	2.900000	0.000006	513414.569157
474.117836	4.100000	0.000007	564106.647745
474.118761	2.300000	0.000002	1205902.220257
474.120086	3.000000	0.000005	635325.379542
474.121105	2.500000	0.000006	441221.824948
474.122092	3.000000	0.000004	789701.626909
474.122719	2.400000	0.000003	710968.028953
474.123881	2.200000	0.000003	701100.672765

