474.174916	102.400000	0.000028	3656995.837599
474.135049	99.800000	0.000031	3206665.844736
474.134890	89.600000	0.000030	2940280.099477
474.136444	98.600000	0.000031	3198767.373355
474.136957	95.800000	0.000030	3244217.870872
474.138681	105.800000	0.000032	3298973.803061
474.139216	126.600000	0.000030	4281795.523043
474.140416	137.800000	0.000030	4522045.998925
474.141446	191.000000	0.000029	6500278.178801
474.142272	218.400000	0.000028	7840991.297233
474.143553	200.600000	0.000030	6745270.949970
474.144448	182.400000	0.000029	6345557.262815
474.145200	147.800000	0.000030	4996495.381063
474.146121	137.400000	0.000029	4771372.921692
474.147432	116.200000	0.000029	3939862.160972
474.148385	120.200000	0.000029	4078653.569814
474.148387	118.600000	0.000027	4377169.137814
474.150713	136.000000	0.000028	4792011.044452
474.151589	157.800000	0.000028	5616185.974681
474.152439	162.400000	0.000028	5708635.025321
474.153055	210.000000	0.000030	6926297.965217
474.154870	258.400000	0.000027	9463595.763389
474.155838	265.600000	0.000028	9435726.666880
474.156642	232.200000	0.000028	8252650.228266
474.157695	193.400000	0.000029	6731120.436474
474.158466	169.200000	0.000029	5885724.516495
474.159575	155.600000	0.000034	4623871.762053
474.158505	123.000000	0.000028	4425245.810910
474.160678	106.200000	0.000029	3637904.739010
474.162294	110.400000	0.000028	3893656.393108
474.163631	96.800000	0.000028	3400565.253198
